1	Mongolia	          92.10
2	Haiti	          83.90
3	Chad	          83.20
4	Mexico	          78.60
5	Guinea-Bissau	          75.90
6	Djibouti	          74.50
7	Canada	          73.70
8	Sudan	          65.20
9	Cape Verde	          64.40
10	Greenland	          63.30
11	Nicaragua	          60.10
12	Turkmenistan	          59.20
13	Lesotho	          58.40
14	Saint Kitts and Nevis	          57.70
15	Nepal	          57.40
16	Vanuatu	          57.30
17	Solomon Islands	          52.40
18	Hong Kong	          52.40
19	Somalia	          51.00
20	Samoa	          50.00
21	Niger	          49.20
22	Dominican Republic	          48.80
23	Congo, Democratic Republic of the	          48.10
24	Mauritania	          46.60
25	Korea, North	          46.50
26	Dominica	          46.20
27	Albania	          45.30
28	Brunei	          45.20
29	El Salvador	          45.10
30	Macau	          44.60
31	Trinidad and Tobago	          43.60
32	Bolivia	          41.80
33	Gabon	          41.70
34	Aruba	          40.80
35	Korea, North	          40.80
36	Venezuela	          40.20
37	Cambodia	          39.50
38	Syria	          38.80
39	Congo, Republic of the	          38.50
40	Angola	          38.10
41	Belize	          38.10
42	Colombia	          38.00
43	Guatemala	          37.90
44	Ecuador	          37.80
45	Gambia, The	          37.50
46	Jamaica	          36.80
47	Burma	          36.70
48	Comoros	          34.90
49	Zambia	          34.80
50	Lesotho	          34.00
51	Afghanistan	          33.70
52	Belarus	          33.50
53	Honduras	          33.10
54	Laos	          33.00
55	Azerbaijan	          32.60
56	Benin	          32.40
57	Iceland	          32.40
58	Czech Republic	          32.40
59	Austria	          32.30
60	Papua New Guinea	          31.50
61	Mali	          31.00
62	Eritrea	          30.50
63	Costa Rica	          30.40
64	Central African Republic	          30.40
65	Tajikistan	          30.20
66	Oman	          30.20
67	Tunisia	          29.50
68	Yemen	          29.50
69	Niger	          29.40
70	Sao Tome and Principe	          29.40
71	Nigeria	          29.10
72	Guyana	          29.00
73	Mozambique	          28.90
74	Sierra Leone	          28.80
75	Israel	          28.80
76	Guyana	          28.60
77	Bahamas, The	          28.20
78	Taiwan	          28.10
79	Macedonia	          28.10
80	Rwanda	          28.00
81	Sao Tome and Principe	          27.50
82	Australia	          27.40
83	Cyprus	          27.40
84	Gambia, The	          27.30
85	Norway	          27.20
86	Faroe Islands	          27.20
87	Ukraine	          27.00
88	Bahamas, The	          26.90
89	Poland	          26.80
90	Seychelles	          26.50
91	Netherlands	          26.20
92	Qatar	          25.70
93	Kyrgyzstan	          25.30
94	Portugal	          25.10
95	Hungary	          25.00
96	Cuba	          24.80
97	Guinea	          24.60
98	Korea, South	          24.40
99	Eritrea	          24.00
100	Suriname	          23.90
101	Afghanistan	          23.80
102	Samoa	          23.60
103	Laos	          23.40
104	Comoros	          23.00
105	Madagascar	          22.90
106	Libya	          22.80
107	Chile	          22.80
108	Faroe Islands	          22.70
109	Iraq	          22.50
110	Iraq	          22.30
111	Ireland	          22.30
112	Luxembourg	          22.20
113	New Zealand	          22.20
114	Kyrgyzstan	          22.10
115	Senegal	          21.90
116	Vanuatu	          21.80
117	Kazakhstan	          21.70
118	Argentina	          21.60
119	Cuba	          21.50
120	Slovakia	          21.40
121	Iran	          21.40
122	Congo, Democratic Republic of the	          21.30
123	Mauritius	          21.30
124	Angola	          21.20
125	Liberia	          21.20
126	Saint Lucia	          21.00
127	Seychelles	          21.00
128	Burkina Faso	          21.00
129	Uzbekistan	          20.90
130	Algeria	          20.60
131	Aruba	          20.50
132	Moldova	          20.50
133	Congo, Republic of the	          20.30
134	Switzerland	          20.20
135	Kyrgyzstan	          20.10
136	Benin	          20.00
137	Tonga	          19.90
138	Slovenia	          19.90
139	Sri Lanka	          19.80
140	Grenada	          19.80
141	Japan	          19.70
142	Morocco	          19.70
143	Suriname	          19.50
144	New Caledonia	          19.50
145	Bangladesh	          19.40
146	Uruguay	          19.30
147	Tunisia	          19.30
148	Australia	          19.20
149	Maldives	          19.20
150	Somalia	          19.10
151	Ghana	          19.10
152	United States	          19.00
153	Barbados	          18.90
154	Romania	          18.90
155	Burma	          18.80
156	Belgium	          18.70
157	Maldives	          18.70
158	Philippines	          18.50
159	Cape Verde	          18.50
160	New Caledonia	          18.40
161	Peru	          18.30
162	Zambia	          18.20
163	Morocco	          18.20
164	Jamaica	          18.10
165	Bosnia and Herzegovina	          18.10
166	Vietnam	          18.00
167	Mauritius	          17.80
168	Spain	          17.80
169	Qatar	          17.70
170	Kuwait	          17.70
171	Montenegro	          17.50
172	Zimbabwe	          17.30
173	Brazil	          17.30
174	Georgia	          17.30
175	Suriname	          17.20
176	China	          17.10
177	Uzbekistan	          17.10
178	Central African Republic	          17.10
179	Estonia	          17.00
180	Montenegro	          16.90
181	Denmark	          16.90
182	Burkina Faso	          16.90
183	Belgium	          16.90
184	Zimbabwe	          16.90
185	Armenia	          16.70
186	Dominican Republic	          16.70
187	France	          16.70
188	Indonesia	          16.60
189	Belize	          16.50
190	Bangladesh	          16.50
191	Bosnia and Herzegovina	          16.40
192	Estonia	          16.30
193	United Arab Emirates	          16.20
194	Ireland	          16.10
195	Brunei	          15.90
196	Macau	          15.90
197	Croatia	          15.80
198	Latvia	          15.70
199	Lithuania	          15.60
200	Burundi	          15.60
201	Aruba	          15.60
202	Luxembourg	          15.60
203	Madagascar	          15.50
204	Japan	          15.50
205	Ireland	          15.50
206	Rwanda	          15.50
207	Sudan	          15.50
208	Jordan	          15.40
209	Kuwait	          15.30
210	Peru	          15.20
211	Belarus	          15.10
212	Slovakia	          15.10
213	Mozambique	          15.10
214	Iceland	          15.00
215	Paraguay	          15.00
216	Colombia	          15.00
217	Jordan	          15.00
218	Latvia	          14.90
