1	Macau	          41.80
2	Kuwait	          30.30
3	Congo, Republic of the	          16.50
4	Norway	          15.00
5	Brunei	          14.30
6	Saudi Arabia	          13.80
7	Iraq	          13.70
8	Angola	          12.50
9	Qatar	           8.70
10	Gabon	           6.90
11	Oman	           6.40
12	Solomon Islands	           6.10
13	Micronesia, Federated States of	           5.60
14	Croatia	           4.40
15	Hungary	           4.30
16	French Polynesia	           3.60
17	Hong Kong	           3.60
18	Brazil	           3.10
19	United Arab Emirates	           3.10
20	Belarus	           3.10
21	Liechtenstein	           2.70
22	Gibraltar	           2.10
23	Peru	           1.90
24	Equatorial Guinea	           1.70
25	Chile	           1.50
26	Korea, South	           1.50
27	Singapore	           1.30
28	Guernsey	           1.20
29	Cook Islands	           1.00
30	Russia	           0.80
31	Seychelles	           0.80
32	Isle of Man	           0.80
33	Bolivia	           0.80
34	Tajikistan	           0.70
35	Switzerland	           0.60
36	Nicaragua	           0.60
37	Paraguay	           0.50
38	Uzbekistan	           0.40
39	Turkmenistan	           0.40
40	Anguilla	           0.20
41	Estonia	           0.10
42	Sweden	           0.10
43	Greenland	           0.00
44	British Virgin Islands	           0.00
45	Timor-Leste	           0.00
46	Tonga	           0.00
47	Algeria	          -0.20
48	Papua New Guinea	          -0.20
49	Comoros	          -0.20
50	Jersey	          -0.40
51	Korea, North	          -0.40
52	Finland	          -0.60
53	Liberia	          -0.70
54	Colombia	          -0.70
55	Uruguay	          -0.80
56	Haiti	          -0.90
57	Curacao	          -0.90
58	Luxembourg	          -0.90
59	Madagascar	          -0.90
60	Germany	          -1.00
61	Ecuador	          -1.00
62	Trinidad and Tobago	          -1.20
63	Mongolia	          -1.20
64	Indonesia	          -1.20
65	China	          -1.20
66	Cameroon	          -1.20
67	Mauritania	          -1.30
68	Turkey	          -1.40
69	Thailand	          -1.50
70	Botswana	          -1.50
71	Poland	          -1.70
72	Argentina	          -1.70
73	Laos	          -1.80
74	Monaco	          -1.90
75	Bulgaria	          -2.00
76	Ethiopia	          -2.00
77	Denmark	          -2.00
78	Kazakhstan	          -2.10
79	Philippines	          -2.10
80	Dominica	          -2.10
81	Djibouti	          -2.10
82	Bahamas, The	          -2.20
83	Taiwan	          -2.30
84	Panama	          -2.30
85	Congo, Democratic Republic of the	          -2.30
86	New Caledonia	          -2.30
87	Central African Republic	          -2.40
88	Iran	          -2.40
89	Moldova	          -2.40
90	Guinea-Bissau	          -2.40
91	Macedonia	          -2.50
92	Burkina Faso	          -2.50
93	Suriname	          -2.50
94	Austria	          -2.60
95	Vietnam	          -2.60
96	Mexico	          -2.60
97	Dominican Republic	          -2.70
98	Malawi	          -2.70
99	Malta	          -2.80
100	San Marino	          -2.90
101	Burundi	          -2.90
102	Guatemala	          -2.90
103	Armenia	          -2.90
104	Guinea	          -3.00
105	Fiji	          -3.00
106	Saint Lucia	          -3.10
107	Puerto Rico	          -3.10
108	Czech Republic	          -3.10
109	Palau	          -3.20
110	Rwanda	          -3.20
111	Bosnia and Herzegovina	          -3.20
112	Nigeria	          -3.30
113	Mauritius	          -3.30
114	Israel	          -3.40
115	Belize	          -3.50
116	Albania	          -3.50
117	Latvia	          -3.60
118	Faroe Islands	          -3.60
119	Bahrain	          -3.60
120	Niger	          -3.80
121	Georgia	          -3.80
122	South Africa	          -3.80
123	Togo	          -3.90
124	Vanuatu	          -3.90
125	Guam	          -3.90
126	Belgium	          -3.90
127	Uganda	          -3.90
128	Australia	          -3.90
129	Italy	          -4.00
130	El Salvador	          -4.00
131	Ukraine	          -4.10
132	Zambia	          -4.10
133	Bangladesh	          -4.20
134	World	          -4.20
135	Romania	          -4.20
136	Ghana	          -4.20
137	Costa Rica	          -4.20
138	Tuvalu	          -4.30
139	Portugal	          -4.30
140	Cayman Islands	          -4.30
141	Gambia, The	          -4.40
142	Benin	          -4.40
143	Mali	          -4.40
144	Iceland	          -4.50
145	Sudan	          -4.50
146	Cuba	          -4.50
147	Burma	          -4.50
148	Montenegro	          -4.50
149	Northern Mariana Islands	          -4.70
150	Sierra Leone	          -4.70
151	Barbados	          -4.70
152	Honduras	          -4.70
153	Netherlands	          -4.70
154	Chad	          -4.70
155	Canada	          -4.70
156	Slovakia	          -4.90
157	Malaysia	          -4.90
158	Kosovo	          -5.00
159	Kyrgyzstan	          -5.00
160	Falkland Islands (Islas Malvinas)	          -5.00
161	Grenada	          -5.00
162	Cambodia	          -5.10
163	Serbia	          -5.10
164	Kenya	          -5.30
165	France	          -5.30
166	Bhutan	          -5.30
167	Saint Kitts and Nevis	          -5.30
168	Mozambique	          -5.40
169	Saint Vincent and the Grenadines	          -5.50
170	Guyana	          -5.50
171	Lithuania	          -5.60
172	Antigua and Barbuda	          -5.80
173	Tunisia	          -5.90
174	American Samoa	          -6.10
175	Morocco	          -6.10
176	Lebanon	          -6.10
177	India	          -6.20
178	Slovenia	          -6.40
179	Cyprus	          -6.40
180	Tanzania	          -6.50
181	Jamaica	          -6.60
182	Pakistan	          -6.70
183	Senegal	          -6.70
184	Samoa	          -6.90
185	Sri Lanka	          -7.00
186	Yemen	          -7.30
187	Nepal	          -7.50
188	Aruba	          -7.70
189	Cote d'Ivoire	          -8.00
190	United Kingdom	          -8.30
191	New Zealand	          -8.50
192	United States	          -8.70
193	Spain	          -8.70
194	Syria	          -9.30
195	Afghanistan	          -9.50
196	Greece	          -9.60
197	Japan	          -9.70
198	Egypt	          -9.90
199	Namibia	         -10.00
200	Cape Verde	         -10.20
201	Venezuela	         -11.70
202	Eritrea	         -11.90
203	Sao Tome and Principe	         -12.30
204	Swaziland	         -12.30
205	Lesotho	         -12.40
206	Niue	         -12.60
207	Libya	         -12.70
208	Ireland	         -12.80
209	Jordan	         -12.90
210	Maldives	         -14.90
211	West Bank	         -16.30
212	Azerbaijan	         -17.30
213	Kiribati	         -31.40
