1	United States	        9,885.00
2	United States	        7,971.00
3	Brazil	        3,392.00
4	United States	        1,752.00
5	Brazil	        1,653.00
6	Brazil	        1,648.00
7	Mexico	        1,475.00
8	European Union	        1,361.00
9	Mexico	        1,140.00
10	European Union	        1,097.00
11	Argentina	         990.00
12	Canada	         931.00
13	Bolivia	         844.00
14	Paraguay	         785.00
15	Colombia	         741.00
16	Bolivia	         631.00
17	Russia	         625.00
18	Papua New Guinea	         542.00
19	Colombia	         537.00
20	Argentina	         499.00
21	Indonesia	         491.00
22	Papua New Guinea	         476.00
23	Paraguay	         473.00
24	Canada	         472.00
25	Indonesia	         462.00
26	Russia	         454.00
27	Argentina	         444.00
28	South Africa	         422.00
29	Chile	         388.00
30	Canada	         387.00
31	Venezuela	         364.00
32	Ecuador	         330.00
33	Chile	         318.00
34	Ecuador	         290.00
35	Paraguay	         289.00
36	Mexico	         288.00
37	Guatemala	         276.00
38	South Africa	         260.00
39	European Union	         249.00
40	Ukraine	         233.00
41	Germany	         219.00
42	Ukraine	         216.00
43	Guatemala	         194.00
44	Venezuela	         193.00
45	United Kingdom	         190.00
46	Iran	         188.00
47	Zimbabwe	         185.00
48	Germany	         185.00
49	Kenya	         179.00
50	Colombia	         178.00
51	France	         176.00
52	Congo, Democratic Republic of the	         175.00
53	Philippines	         164.00
54	United Kingdom	         163.00
55	Bolivia	         157.00
56	United States	         155.00
57	Angola	         146.00
58	Iran	         142.00
59	Saudi Arabia	         136.00
60	Australia	         134.00
61	Peru	         133.00
62	Nicaragua	         132.00
63	South Africa	         132.00
64	Oman	         118.00
65	Nicaragua	         115.00
66	Venezuela	         113.00
67	Costa Rica	         112.00
68	Kenya	         110.00
69	Zimbabwe	         110.00
70	France	         109.00
71	India	         101.00
72	Australia	         101.00
73	Philippines	         101.00
74	Tanzania	          95.00
75	Congo, Democratic Republic of the	          94.00
76	Namibia	          93.00
77	Costa Rica	          93.00
78	Iceland	          93.00
79	Brazil	          91.00
80	Honduras	          91.00
81	Guyana	          87.00
82	Czech Republic	          87.00
83	Russia	          85.00
84	Uruguay	          83.00
85	Peru	          83.00
86	New Zealand	          83.00
87	Algeria	          82.00
88	South Sudan	          81.00
89	Sweden	          81.00
90	Libya	          80.00
91	Zambia	          80.00
92	Guatemala	          79.00
93	Mozambique	          79.00
94	Bulgaria	          78.00
95	Malaysia	          78.00
96	Sweden	          76.00
97	Guyana	          74.00
98	Zimbabwe	          73.00
99	Honduras	          73.00
100	Finland	          73.00
101	Canada	          72.00
102	Bulgaria	          72.00
103	Saudi Arabia	          71.00
104	Cuba	          71.00
105	Malaysia	          71.00
106	Finland	          70.00
107	Syria	          70.00
108	Russia	          69.00
109	France	          67.00
110	Botswana	          66.00
111	Angola	          66.00
112	Iceland	          63.00
113	Panama	          63.00
114	Congo, Democratic Republic of the	          62.00
115	Denmark	          61.00
116	Philippines	          60.00
117	Czech Republic	          60.00
118	El Salvador	          60.00
119	Denmark	          59.00
120	Cuba	          59.00
121	Tanzania	          58.00
122	Sudan	          57.00
123	Madagascar	          56.00
124	Somalia	          55.00
125	Syria	          55.00
126	Lithuania	          55.00
127	Papua New Guinea	          55.00
128	Kenya	          55.00
129	Venezuela	          55.00
130	Chile	          54.00
131	Spain	          54.00
132	Zambia	          53.00
133	Uruguay	          53.00
134	Lithuania	          52.00
135	Namibia	          52.00
136	Oman	          51.00
137	Bolivia	          51.00
138	Panama	          51.00
139	Chad	          49.00
140	India	          48.00
141	El Salvador	          48.00
142	Botswana	          47.00
143	New Zealand	          47.00
144	Croatia	          45.00
145	China	          45.00
146	Argentina	          45.00
147	Pakistan	          44.00
148	Mexico	          44.00
149	Angola	          43.00
150	Korea, South	          43.00
151	Suriname	          42.00
152	Korea, North	          42.00
153	India	          42.00
