1	Turkmenistan	        5,104.00
2	Kazakhstan	        2,360.00
3	Uzbekistan	        2,194.00
4	Guyana	        2,187.00
5	Hungary	        2,082.00
6	Azerbaijan	        2,051.00
7	Kyrgyzstan	        1,916.00
8	Tajikistan	        1,837.00
9	United States	        1,600.00
10	Suriname	        1,489.00
11	Iraq	        1,482.00
12	Canada	        1,386.00
13	Thailand	        1,288.00
14	Ecuador	        1,283.00
15	Australia	        1,193.00
16	Macedonia	        1,118.00
17	Pakistan	        1,072.00
18	Estonia	        1,060.00
19	Portugal	        1,056.00
20	Iran	        1,048.00
21	Syria	        1,048.00
22	Sudan	        1,030.00
23	Swaziland	        1,010.00
24	Armenia	         977.00
25	Lithuania	         971.00
26	Egypt	         923.00
27	Uruguay	         910.00
28	Bulgaria	         895.00
29	Spain	         864.00
30	Vietnam	         847.00
31	Georgia	         808.00
32	Ukraine	         807.00
33	Madagascar	         804.00
34	Greece	         782.00
35	Afghanistan	         779.00
36	Chile	         770.00
37	Argentina	         753.00
38	Mexico	         731.00
39	Libya	         730.00
40	Cuba	         728.00
41	Italy	         723.00
42	Peru	         720.00
43	Belgium	         714.00
44	Saudi Arabia	         705.00
45	Japan	         690.00
46	Burma	         658.00
47	India	         645.84
48	Costa Rica	         619.00
49	Sri Lanka	         608.00
50	Cameroon	         601.00
51	India	         585.00
52	Iceland	         567.00
53	Bangladesh	         560.00
54	Belize	         556.00
55	Mauritania	         554.00
56	China	         549.76
57	Moldova	         549.00
58	France	         548.00
59	Albania	         546.00
60	Netherlands	         544.00
61	Turkey	         544.00
62	Russia	         535.00
63	Oman	         529.00
64	New Zealand	         524.00
65	Norway	         519.00
66	United Arab Emirates	         511.00
67	Laos	         507.00
68	Mauritius	         488.00
69	Mali	         484.00
70	United States	         477.00
71	Germany	         460.00
72	Slovenia	         457.00
73	Austria	         448.00
74	Finland	         444.00
75	China	         415.00
76	Bahrain	         411.00
77	Korea, North	         401.00
78	Morocco	         400.00
79	Somalia	         400.00
80	Korea, South	         389.00
81	Lebanon	         385.00
82	Dominican Republic	         381.00
83	Nepal	         375.00
84	Indonesia	         372.00
85	Qatar	         358.00
86	Malaysia	         356.00
87	Switzerland	         348.00
88	Philippines	         343.00
89	Barbados	         333.00
90	Zimbabwe	         324.00
91	Brazil	         318.00
92	Yemen	         316.00
93	Venezuela	         313.00
94	Israel	         305.00
95	Poland	         304.00
96	Romania	         299.00
97	Sweden	         296.00
98	Cambodia	         290.00
99	Belarus	         286.00
100	Ireland	         284.00
101	South Africa	         264.00
102	Tunisia	         261.00
103	Panama	         254.00
104	Cyprus	         250.00
105	Brunei	         243.00
106	Trinidad and Tobago	         237.00
107	Nicaragua	         237.00
108	Colombia	         235.00
109	Equatorial Guinea	         220.00
110	Dominica	         213.00
111	Bhutan	         199.00
112	United Kingdom	         197.00
113	Slovakia	         193.00
114	Senegal	         190.00
115	Czech Republic	         187.00
116	El Salvador	         186.00
117	Algeria	         185.00
118	Jordan	         177.00
119	Pakistan	         169.39
120	Mongolia	         166.00
121	Kuwait	         164.00
122	Guinea	         161.00
123	Guatemala	         160.00
124	Bolivia	         157.00
125	Niger	         156.00
126	Jamaica	         155.00
127	Zambia	         149.00
128	Namibia	         148.00
129	Tanzania	         135.00
130	Denmark	         123.00
131	Luxembourg	         121.00
132	Honduras	         119.00
133	Haiti	         116.00
134	Guinea-Bissau	         113.00
135	Latvia	         108.00
136	Botswana	         107.00
137	Japan	          88.43
138	Gabon	          87.00
139	Saint Vincent and the Grenadines	          83.00
140	Indonesia	          82.78
141	Thailand	          82.75
142	Fiji	          82.00
143	Saint Lucia	          81.00
144	Paraguay	          80.00
145	Bangladesh	          79.40
146	Mexico	          78.22
147	Malawi	          78.00
148	Russia	          76.68
149	Iran	          72.88
150	Ethiopia	          72.00
151	Vietnam	          71.39
152	Sierra Leone	          69.00
153	Egypt	          68.30
154	Eritrea	          68.00
155	Antigua and Barbuda	          63.00
156	Nigeria	          61.00
157	Burkina Faso	          60.00
158	Brazil	          59.30
159	Uzbekistan	          58.34
160	Cote d'Ivoire	          51.00
161	Malta	          50.00
162	Kenya	          46.00
163	Canada	          44.72
164	Ghana	          44.00
165	Singapore	          44.00
166	Iraq	          42.70
167	Italy	          41.98
168	Turkey	          39.78
169	Cape Verde	          39.00
170	Germany	          38.01
171	Burundi	          38.00
172	Ukraine	          37.53
173	Sudan	          37.32
174	Spain	          37.22
