1	China	      285,115,000
2	United States	      150,000,000
3	Japan	       64,585,000
4	Germany	       51,800,000
5	Russia	       44,181,000
6	Brazil	       43,026,000
7	Indonesia	       38,618,000
8	France	       35,300,000
9	United Kingdom	       33,230,000
10	India	       32,685,000
11	Korea, South	       29,468,000
12	Iran	       27,767,000
13	Italy	       21,060,000
14	Mexico	       19,684,000
15	Spain	       19,667,000
16	Taiwan	       16,907,000
17	Canada	       16,438,000
18	Turkey	       15,211,000
19	Ukraine	       12,681,000
20	Australia	       10,540,000
21	Vietnam	       10,175,000
22	Argentina	       10,140,000
23	Egypt	        8,714,000
24	Venezuela	        7,332,000
25	Netherlands	        7,135,000
26	Colombia	        7,127,000
27	Poland	        6,921,000
28	Philippines	        6,782,000
29	Thailand	        6,720,000
30	Pakistan	        5,722,000
31	Greece	        5,685,000
32	Romania	        4,700,000
33	Switzerland	        4,684,000
34	Saudi Arabia	        4,633,000
35	Belgium	        4,631,000
36	Sweden	        4,600,000
37	Portugal	        4,525,000
38	Hong Kong	        4,348,000
39	Syria	        4,345,000
40	Malaysia	        4,243,000
41	Kazakhstan	        4,237,000
42	Belarus	        4,208,000
43	South Africa	        4,127,000
44	Sri Lanka	        3,608,000
45	Morocco	        3,566,000
46	Israel	        3,500,000
47	Austria	        3,388,000
48	Chile	        3,366,000
49	Peru	        3,257,000
50	Algeria	        3,059,000
51	Serbia	        3,030,000
52	Hungary	        2,933,000
53	Denmark	        2,515,000
54	Bulgaria	        2,311,000
55	Ecuador	        2,211,000
56	Czech Republic	        2,202,000
57	Norway	        2,104,000
58	Ireland	        2,047,000
59	Singapore	        2,017,000
60	Uzbekistan	        1,928,000
61	New Zealand	        1,880,000
62	United Arab Emirates	        1,825,000
63	Iraq	        1,794,000
64	Croatia	        1,761,000
65	Azerbaijan	        1,684,000
66	Guatemala	        1,626,000
67	Bangladesh	        1,600,000
68	Costa Rica	        1,491,000
69	Georgia	        1,342,000
70	Finland	        1,250,000
71	Tunisia	        1,218,000
72	Cuba	        1,193,000
73	Moldova	        1,180,000
74	Korea, North	        1,180,000
75	Yemen	        1,075,000
76	Slovakia	        1,056,000
77	Dominican Republic	        1,044,000
78	Libya	        1,000,000
79	Uruguay	         964,900
80	Bosnia and Herzegovina	         955,900
81	El Salvador	         950,000
82	Lebanon	         900,000
83	Bolivia	         879,800
84	Slovenia	         872,800
85	Nepal	         845,500
86	Ethiopia	         829,000
87	Puerto Rico	         826,100
88	Lithuania	         723,000
89	Nigeria	         719,400
90	Cameroon	         669,000
91	Honduras	         609,200
92	Armenia	         577,500
93	Kuwait	         566,300
94	Turkmenistan	         547,000
95	Panama	         542,500
96	Cambodia	         530,000
97	Burma	         521,100
98	Latvia	         516,300
99	Sudan	         483,600
100	Kyrgyzstan	         480,000
101	Estonia	         470,500
102	Jordan	         465,400
103	Uganda	         464,800
104	Macedonia	         413,500
105	Cyprus	         405,000
106	Tajikistan	         380,000
107	Mauritius	         374,600
108	Paraguay	         364,600
109	Zimbabwe	         356,000
110	Senegal	         346,400
111	Albania	         338,800
112	Gaza Strip	         337,000
113	West Bank	         337,000
114	Qatar	         306,700
115	Angola	         303,200
116	Trinidad and Tobago	         292,000
117	Oman	         287,600
118	Nicaragua	         287,600
119	Ghana	         284,700
120	Kenya	         283,500
121	Luxembourg	         279,100
122	Bahrain	         276,500
123	Jamaica	         272,100
124	Cote d'Ivoire	         268,200
125	Togo	         240,000
126	Malta	         229,300
127	Iceland	         189,500
128	Mongolia	         187,600
129	Malawi	         173,500
130	Montenegro	         169,500
131	Macau	         165,500
132	Tanzania	         161,100
133	Benin	         152,700
134	Guyana	         152,600
135	Botswana	         149,600
136	Burkina Faso	         141,500
137	Barbados	         140,700
138	Namibia	         140,000
139	Madagascar	         138,100
140	Bahamas, The	         133,000
141	Papua New Guinea	         130,000
142	Fiji	         129,800
143	Laos	         107,600
144	Kosovo	         106,300
145	Mali	         104,700
146	Somalia	         100,000
147	Niger	          90,000
148	Mozambique	          88,100
149	Zambia	          85,700
150	Suriname	          85,500
151	Brunei	          79,800
152	New Caledonia	          76,200
153	Virgin Islands	          75,800
154	Cape Verde	          74,500
155	Jersey	          73,800
156	Mauritania	          72,300
157	Guam	          65,500
158	Eritrea	          58,000
159	Bermuda	          57,800
160	French Polynesia	          55,000
161	Swaziland	          52,900
162	Isle of Man	          51,000
163	Haiti	          50,000
164	Gambia, The	          49,100
165	Guernsey	          45,100
166	Congo, Democratic Republic of the	          42,000
167	Rwanda	          38,900
168	Andorra	          38,400
169	Cayman Islands	          37,200
170	Saint Lucia	          35,900
171	Lesotho	          35,600
172	Antigua and Barbuda	          35,500
173	Samoa	          35,300
174	Aruba	          35,000
175	Monaco	          34,200
176	Burundi	          32,600
177	Chad	          31,200
178	Tonga	          30,000
179	Gabon	          30,000
180	Belize	          28,800
181	Grenada	          28,400
182	Seychelles	          27,900
183	Bhutan	          27,500
184	British Virgin Islands	          26,800
185	Northern Mariana Islands	          25,500
186	Maldives	          24,100
187	Gibraltar	          24,000
188	Comoros	          23,600
189	Saint Vincent and the Grenadines	          22,700
190	Saint Kitts and Nevis	          20,600
191	Faroe Islands	          20,200
192	Greenland	          19,900
193	Liechtenstein	          19,600
194	San Marino	          18,700
195	Djibouti	          18,400
196	Guinea	          18,000
197	Dominica	          15,500
198	Sierra Leone	          14,000
199	Afghanistan	          13,500
200	Equatorial Guinea	          13,500
201	American Samoa	          10,400
202	Congo, Republic of the	          10,000
203	Micronesia, Federated States of	           8,500
204	Kiribati	           8,500
205	Solomon Islands	           8,400
206	Sao Tome and Principe	           8,000
207	Cook Islands	           7,200
208	Palau	           6,900
209	Anguilla	           6,200
210	Sint Maarten	           5,153
211	Holy See (Vatican City)	           5,120
212	Guinea-Bissau	           5,000
213	Vanuatu	           5,000
214	Saint Pierre and Miquelon	           4,800
215	Marshall Islands	           4,400
216	Turks and Caicos Islands	           3,700
217	Wallis and Futuna	           3,200
218	Timor-Leste	           3,100
219	Liberia	           3,100
220	Saint Helena, Ascension, and Tristan da Cunha	           3,000
221	Montserrat	           2,600
222	Norfolk Island	           2,532
223	Central African Republic	           2,300
224	Falkland Islands (Islas Malvinas)	           2,000
225	Nauru	           1,900
226	Tuvalu	           1,400
227	Niue	           1,200
228	Tokelau	            300
229	Cocos (Keeling) Islands	            287
230	Pitcairn Islands	              1
