1	Cuba	           6.40
2	Greece	           6.04
3	Monaco	           5.81
4	Belarus	           4.87
5	Austria	           4.75
6	Georgia	           4.54
7	Russia	           4.31
8	Italy	           4.24
9	Norway	           4.08
10	Switzerland	           4.07
11	Niue	           4.00
12	Iceland	           3.93
13	Netherlands	           3.92
14	Kazakhstan	           3.88
15	Azerbaijan	           3.79
16	Portugal	           3.76
17	Uruguay	           3.74
18	Andorra	           3.72
19	Spain	           3.71
20	Armenia	           3.70
21	Lithuania	           3.66
22	Bulgaria	           3.64
23	Israel	           3.63
24	Czech Republic	           3.63
25	Sweden	           3.58
26	Lebanon	           3.54
27	Germany	           3.53
28	France	           3.50
29	Denmark	           3.42
30	Estonia	           3.41
31	Korea, North	           3.29
32	Ireland	           3.19
33	Argentina	           3.16
34	Ukraine	           3.13
35	Hungary	           3.10
36	Malta	           3.07
37	Slovakia	           3.00
38	Australia	           2.99
39	Latvia	           2.99
40	Belgium	           2.99
41	Mexico	           2.89
42	Luxembourg	           2.86
43	Egypt	           2.83
44	Mongolia	           2.76
45	Qatar	           2.76
46	United Kingdom	           2.74
47	Finland	           2.74
48	United States	           2.67
49	Moldova	           2.67
50	Uzbekistan	           2.62
51	Croatia	           2.59
52	Macedonia	           2.55
53	Slovenia	           2.47
54	Jordan	           2.45
55	Turkmenistan	           2.44
56	New Zealand	           2.38
57	Kyrgyzstan	           2.30
58	Cyprus	           2.30
59	Poland	           2.14
60	Japan	           2.06
61	Serbia	           2.04
62	Tajikistan	           2.01
63	Korea, South	           1.97
64	Venezuela	           1.94
65	United Arab Emirates	           1.93
66	Romania	           1.92
67	Canada	           1.91
68	Oman	           1.90
69	Libya	           1.90
70	Singapore	           1.83
71	Barbados	           1.81
72	Kuwait	           1.79
73	Brazil	           1.72
74	El Salvador	           1.60
75	Maldives	           1.60
76	Seychelles	           1.51
77	Syria	           1.50
78	Panama	           1.50
79	Ecuador	           1.48
80	Turkey	           1.45
81	Bahrain	           1.44
82	Bosnia and Herzegovina	           1.42
83	Brunei	           1.42
84	China	           1.42
85	Colombia	           1.35
86	Costa Rica	           1.32
87	Palau	           1.30
88	Vietnam	           1.22
89	Bolivia	           1.22
90	Algeria	           1.21
91	Tunisia	           1.19
92	Cook Islands	           1.18
93	Trinidad and Tobago	           1.18
94	Philippines	           1.15
95	Albania	           1.15
96	Paraguay	           1.11
97	Saint Kitts and Nevis	           1.10
98	Chile	           1.09
99	Mauritius	           1.06
100	Bahamas, The	           1.05
101	Malaysia	           0.94
102	Saudi Arabia	           0.94
103	Peru	           0.92
104	Guatemala	           0.90
105	Iran	           0.89
106	Jamaica	           0.85
107	Belize	           0.83
108	Pakistan	           0.81
109	South Africa	           0.77
110	Saint Vincent and the Grenadines	           0.75
111	Nauru	           0.71
112	Iraq	           0.69
113	Tuvalu	           0.64
114	Morocco	           0.62
115	India	           0.60
116	Guyana	           0.59
117	Cape Verde	           0.57
118	Honduras	           0.57
119	Micronesia, Federated States of	           0.56
120	Marshall Islands	           0.56
121	Dominica	           0.50
122	Sri Lanka	           0.49
123	Sao Tome and Principe	           0.49
124	Saint Lucia	           0.47
125	Burma	           0.46
126	Fiji	           0.45
127	Suriname	           0.45
128	Nigeria	           0.40
129	Namibia	           0.37
130	Nicaragua	           0.37
131	Botswana	           0.34
132	Yemen	           0.30
133	Equatorial Guinea	           0.30
134	Thailand	           0.30
135	Kiribati	           0.30
136	Bangladesh	           0.30
137	Tonga	           0.29
138	Gabon	           0.29
139	Indonesia	           0.29
140	Sudan	           0.28
141	Laos	           0.27
142	Samoa	           0.27
143	Haiti	           0.25
144	Djibouti	           0.23
145	Cambodia	           0.23
146	Afghanistan	           0.21
147	Nepal	           0.21
148	Cameroon	           0.19
149	Solomon Islands	           0.19
150	Antigua and Barbuda	           0.17
151	Madagascar	           0.16
152	Zimbabwe	           0.16
153	Swaziland	           0.16
154	Comoros	           0.15
155	Cote d'Ivoire	           0.14
156	Kenya	           0.14
157	Mauritania	           0.13
158	Uganda	           0.12
159	Vanuatu	           0.12
160	Congo, Democratic Republic of the	           0.11
161	Timor-Leste	           0.10
162	Guinea	           0.10
163	Congo, Republic of the	           0.10
164	Ghana	           0.09
165	Angola	           0.08
166	Central African Republic	           0.08
167	Burkina Faso	           0.06
168	Benin	           0.06
169	Senegal	           0.06
170	Zambia	           0.06
171	Togo	           0.05
172	Papua New Guinea	           0.05
173	Eritrea	           0.05
174	Lesotho	           0.05
175	Mali	           0.05
176	Guinea-Bissau	           0.05
177	Chad	           0.04
178	Gambia, The	           0.04
179	Somalia	           0.04
180	Burundi	           0.03
181	Mozambique	           0.03
182	Rwanda	           0.02
183	Bhutan	           0.02
184	Ethiopia	           0.02
185	Malawi	           0.02
186	Niger	           0.02
187	Sierra Leone	           0.02
188	Liberia	           0.01
189	Tanzania	           0.01
