1	World	       88,020,000
2	United States	       18,840,000
3	European Union	       13,300,000
4	China	        9,790,000
5	Japan	        4,464,000
6	India	        3,292,000
7	Russia	        3,145,000
8	Saudi Arabia	        2,817,000
9	Brazil	        2,594,000
10	Germany	        2,400,000
11	Canada	        2,259,000
12	Korea, South	        2,230,000
13	Mexico	        2,133,000
14	France	        1,792,000
15	Iran	        1,694,000
16	United Kingdom	        1,608,000
17	Italy	        1,454,000
18	Spain	        1,384,000
19	Indonesia	        1,322,000
20	Singapore	        1,183,000
21	Taiwan	        1,036,000
22	Australia	        1,023,000
23	Netherlands	        1,010,000
24	Thailand	         985,100
25	Egypt	         816,300
26	Venezuela	         755,400
27	Iraq	         719,900
28	Turkey	         706,100
29	Argentina	         678,100
30	Belgium	         644,400
31	South Africa	         590,900
32	Poland	         576,600
33	United Arab Emirates	         572,100
34	Malaysia	         542,900
35	Pakistan	         426,700
36	Vietnam	         365,000
37	Greece	         343,400
38	Kuwait	         339,000
39	Chile	         321,700
40	Ukraine	         320,600
41	Algeria	         316,400
42	Sweden	         316,000
43	Philippines	         315,600
44	Libya	         314,000
45	Hong Kong	         291,400
46	Colombia	         287,000
47	Nigeria	         271,600
48	Austria	         262,900
49	Portugal	         259,700
50	Syria	         258,800
51	Switzerland	         258,200
52	Norway	         255,200
53	Kazakhstan	         244,200
54	Israel	         238,400
55	Romania	         218,200
56	Finland	         204,800
57	Morocco	         203,600
58	Ecuador	         201,600
59	Czech Republic	         199,000
60	Belarus	         188,800
61	Yemen	         177,000
62	Peru	         172,600
63	Cuba	         171,500
64	Qatar	         169,900
65	Denmark	         160,200
66	Azerbaijan	         152,900
67	Puerto Rico	         151,600
68	New Zealand	         148,900
69	Turkmenistan	         145,000
70	Ireland	         144,000
71	Hungary	         141,100
72	Uzbekistan	         137,100
73	Dominican Republic	         122,300
74	Bulgaria	         112,700
75	Bangladesh	         108,900
76	Jordan	         107,000
77	Lebanon	         106,700
78	Virgin Islands	         106,100
79	Panama	          98,890
80	Oman	          98,000
81	Sudan	          95,450
82	Croatia	          92,970
83	Sri Lanka	          89,620
84	Tunisia	          88,380
85	Slovakia	          83,910
86	Serbia	          81,440
87	Guatemala	          80,810
88	Angola	          79,430
89	Kenya	          79,410
90	Jamaica	          78,520
91	Curacao	          72,000
92	Lithuania	          70,390
93	Bolivia	          62,050
94	Ghana	          61,590
95	Luxembourg	          61,380
96	Cyprus	          58,430
97	Honduras	          58,150
98	Slovenia	          52,930
99	Uruguay	          51,100
100	Costa Rica	          50,200
101	Ethiopia	          49,080
102	Bahrain	          48,580
103	Tajikistan	          45,810
104	Armenia	          45,300
105	El Salvador	          44,040
106	Tanzania	          43,310
107	Trinidad and Tobago	          41,000
108	Burma	          40,620
109	Senegal	          40,600
110	Cambodia	          39,350
111	Albania	          38,390
112	Papua New Guinea	          36,320
113	Bahamas, The	          36,300
114	Nicaragua	          31,930
115	Latvia	          31,340
116	Cameroon	          29,410
117	West Bank	          29,310
118	Benin	          29,170
119	Togo	          28,670
120	Bosnia and Herzegovina	          27,540
121	Paraguay	          26,820
122	Estonia	          26,340
123	Gibraltar	          24,920
124	Mauritius	          24,710
125	Cote d'Ivoire	          24,630
126	Namibia	          22,990
127	Mongolia	          21,610
128	Iceland	          20,770
129	Mozambique	          19,580
130	Malta	          19,520
131	Zambia	          19,260
132	Zimbabwe	          19,030
133	Nepal	          18,430
134	Macau	          18,180
135	Mauritania	          18,120
136	Moldova	          18,060
137	Fiji	          17,810
138	Macedonia	          17,490
139	Madagascar	          17,480
140	Georgia	          17,280
141	Uganda	          16,930
142	Kyrgyzstan	          16,640
143	Gabon	          15,800
144	Botswana	          15,420
145	Korea, North	          15,070
146	Brunei	          14,640
147	Guam	          14,490
148	Suriname	          14,100
149	New Caledonia	          13,640
150	Djibouti	          12,460
151	Malawi	          12,060
152	Guyana	          10,910
153	Congo, Republic of the	          10,710
154	Congo, Democratic Republic of the	          10,240
155	Burkina Faso	           9,960
156	Haiti	           9,416
157	Sierra Leone	           8,768
158	Guinea	           8,671
159	Barbados	           8,339
160	French Polynesia	           8,000
161	Seychelles	           7,793
162	Belize	           7,044
163	Maldives	           6,875
164	Aruba	           5,661
165	Somalia	           5,659
166	Niger	           5,629
167	Rwanda	           5,245
168	American Samoa	           5,115
169	Antigua and Barbuda	           5,000
170	Mali	           4,994
171	Faroe Islands	           4,871
172	Swaziland	           4,567
173	Eritrea	           4,480
174	Montenegro	           4,446
175	Bermuda	           4,361
176	Afghanistan	           4,229
177	Greenland	           3,897
178	Liberia	           3,533
179	Laos	           3,391
180	Gambia, The	           3,181
181	Central African Republic	           3,175
182	Cayman Islands	           3,141
183	Guinea-Bissau	           2,922
184	Saint Lucia	           2,922
185	Grenada	           2,803
186	Timor-Leste	           2,755
187	Cape Verde	           2,608
188	Burundi	           2,290
189	Saint Vincent and the Grenadines	           1,948
190	Western Sahara	           1,948
191	Chad	           1,817
192	Lesotho	           1,777
193	Solomon Islands	           1,728
194	Bhutan	           1,719
195	Equatorial Guinea	           1,588
196	Saint Kitts and Nevis	           1,496
197	Tonga	           1,221
198	Vanuatu	           1,170
199	Samoa	           1,070
200	Comoros	           1,025
201	Montserrat	           1,000
202	British Virgin Islands	           1,000
203	Nauru	           1,000
204	Turks and Caicos Islands	            999
205	Cook Islands	            974
206	Saint Pierre and Miquelon	            974
207	Dominica	            918
208	Sao Tome and Principe	            904
209	Kiribati	            300
210	Falkland Islands (Islas Malvinas)	            300
211	Saint Helena, Ascension, and Tristan da Cunha	            100
